Row 4 Green,Column 6 Red,Row 9 Blue,Column 4 Yellow,Dangerous
Column 3 Yellow,Row 4 Blue,Column 1 Red,Row 8 Green,Safe
Row 17 Yellow,Column 14 Red,Row 18 Green,Column 11 Blue,Safe
Column 13 Blue,Row 4 Red,Column 4 Green,Row 11 Yellow,Dangerous
Row 9 Green,Column 13 Blue,Row 14 Red,Column 17 Yellow,Dangerous
Row 15 Blue,Column 4 Red,Row 8 Yellow,Column 16 Green,Dangerous
Row 12 Blue,Column 20 Yellow,Row 8 Red,Column 19 Green,Safe
Row 11 Yellow,Column 19 Red,Row 13 Blue,Column 5 Green,Safe
Row 11 Green,Column 19 Blue,Row 8 Red,Column 18 Yellow,Dangerous
Column 3 Red,Row 10 Blue,Column 7 Yellow,Row 9 Green,Dangerous
Row 9 Green,Column 18 Yellow,Row 3 Red,Column 11 Blue,Safe
Column 11 Yellow,Row 4 Red,Column 8 Blue,Row 12 Green,Safe
Row 13 Blue,Column 16 Green,Row 10 Yellow,Column 6 Red,Safe
Row 12 Green,Column 7 Yellow,Row 18 Red,Column 6 Blue,Safe
Row 17 Yellow,Column 18 Red,Row 4 Blue,Column 17 Green,Safe
Column 19 Blue,Row 13 Red,Column 11 Green,Row 19 Yellow,Dangerous
Column 4 Green,Row 12 Red,Column 16 Yellow,Row 3 Blue,Dangerous
Row 7 Blue,Column 17 Red,Row 4 Yellow,Column 13 Green,Dangerous
Column 14 Blue,Row 5 Green,Column 17 Red,Row 17 Yellow,Dangerous
Row 6 Yellow,Column 8 Green,Row 3 Blue,Column 17 Red,Safe
Row 19 Yellow,Column 15 Blue,Row 9 Red,Column 2 Green,Safe
Column 15 Red,Row 18 Blue,Column 5 Green,Row 16 Yellow,Dangerous
Row 19 Blue,Column 8 Yellow,Row 17 Green,Column 3 Red,Safe
Column 5 Blue,Row 16 Red,Column 19 Green,Row 11 Yellow,Dangerous
Column 11 Green,Row 14 Blue,Column 18 Yellow,Row 1 Red,Safe
Column 15 Green,Row 14 Blue,Column 4 Yellow,Row 1 Red,Safe
Column 20 Blue,Row 7 Red,Column 2 Green,Row 19 Yellow,Dangerous
Column 17 Yellow,Row 4 Red,Column 15 Green,Row 2 Blue,Safe
Row 4 Blue,Column 5 Yellow,Row 17 Green,Column 12 Red,Safe
Column 3 Blue,Row 13 Green,Column 12 Red,Row 12 Yellow,Dangerous
Row 1 Green,Column 2 Blue,Row 3 Red,Column 10 Yellow,Dangerous
Column 17 Green,Row 18 Blue,Column 14 Yellow,Row 9 Red,Safe
Column 7 Green,Row 16 Red,Column 10 Yellow,Row 6 Blue,Dangerous
Column 11 Red,Row 12 Green,Column 19 Blue,Row 16 Yellow,Dangerous
Column 19 Red,Row 17 Blue,Column 5 Yellow,Row 16 Green,Dangerous
Row 16 Red,Column 5 Blue,Row 19 Green,Column 3 Yellow,Dangerous
Row 13 Blue,Column 14 Green,Row 11 Yellow,Column 7 Red,Safe
Column 1 Red,Row 9 Green,Column 7 Blue,Row 1 Yellow,Dangerous
Column 3 Green,Row 1 Red,Column 4 Yellow,Row 12 Blue,Dangerous
Column 9 Green,Row 11 Red,Column 17 Yellow,Row 1 Blue,Dangerous
Column 4 Red,Row 12 Yellow,Column 12 Blue,Row 13 Green,Dangerous
Column 8 Blue,Row 1 Yellow,Column 14 Green,Row 6 Red,Safe
Column 20 Blue,Row 14 Green,Column 9 Yellow,Row 8 Red,Safe
Column 10 Green,Row 3 Red,Column 5 Blue,Row 6 Yellow,Dangerous
Row 20 Red,Column 4 Blue,Row 15 Yellow,Column 7 Green,Dangerous
Column 19 Yellow,Row 9 Green,Column 2 Blue,Row 2 Red,Safe
Column 6 Blue,Row 5 Red,Column 15 Yellow,Row 19 Green,Dangerous
Row 4 Green,Column 11 Blue,Row 17 Red,Column 13 Yellow,Dangerous
Column 7 Green,Row 2 Yellow,Column 19 Blue,Row 14 Red,Safe
Row 9 Blue,Column 18 Yellow,Row 1 Green,Column 10 Red,Safe
Row 8 Blue,Column 2 Yellow,Row 18 Red,Column 16 Green,Safe
Row 12 Red,Column 19 Green,Row 6 Blue,Column 15 Yellow,Dangerous
Column 14 Yellow,Row 11 Red,Column 18 Green,Row 3 Blue,Safe
Row 9 Green,Column 10 Red,Row 7 Blue,Column 20 Yellow,Dangerous
Column 17 Red,Row 6 Blue,Column 11 Yellow,Row 7 Green,Dangerous
Row 6 Red,Column 10 Yellow,Row 19 Green,Column 15 Blue,Dangerous
Column 5 Red,Row 9 Green,Column 6 Blue,Row 16 Yellow,Dangerous
Column 19 Yellow,Row 17 Blue,Column 8 Red,Row 16 Green,Safe
Column 11 Yellow,Row 17 Red,Column 19 Blue,Row 10 Green,Safe
Row 8 Green,Column 18 Blue,Row 4 Yellow,Column 9 Red,Safe
Row 4 Blue,Column 7 Red,Row 12 Green,Column 12 Yellow,Dangerous
Row 9 Green,Column 17 Red,Row 20 Yellow,Column 5 Blue,Dangerous
Row 5 Blue,Column 20 Yellow,Row 6 Green,Column 15 Red,Safe
Column 9 Green,Row 9 Yellow,Column 7 Blue,Row 2 Red,Safe
Column 6 Yellow,Row 6 Red,Column 5 Blue,Row 7 Green,Safe
Row 2 Green,Column 16 Blue,Row 6 Red,Column 2 Yellow,Dangerous
Column 3 Blue,Row 6 Yellow,Column 9 Red,Row 1 Green,Safe
Column 9 Blue,Row 15 Red,Column 6 Yellow,Row 19 Green,Dangerous
Row 2 Blue,Column 5 Red,Row 4 Yellow,Column 10 Green,Dangerous
Row 2 Yellow,Column 14 Red,Row 16 Green,Column 18 Blue,Safe
Column 17 Blue,Row 18 Green,Column 1 Yellow,Row 14 Red,Safe
Row 18 Red,Column 19 Blue,Row 12 Green,Column 13 Yellow,Dangerous
Row 6 Blue,Column 17 Red,Row 11 Yellow,Column 4 Green,Dangerous
Row 18 Red,Column 9 Blue,Row 3 Yellow,Column 17 Green,Dangerous
Row 10 Blue,Column 2 Green,Row 15 Red,Column 16 Yellow,Dangerous
Row 18 Blue,Column 20 Red,Row 6 Yellow,Column 19 Green,Dangerous
Column 13 Yellow,Row 10 Green,Column 14 Red,Row 6 Blue,Safe
Column 7 Green,Row 2 Yellow,Column 15 Red,Row 7 Blue,Safe
Row 13 Red,Column 11 Green,Row 7 Yellow,Column 3 Blue,Dangerous
Column 3 Red,Row 18 Yellow,Column 8 Green,Row 13 Blue,Dangerous
Row 4 Blue,Column 11 Yellow,Row 5 Green,Column 4 Red,Safe
Row 6 Red,Column 8 Blue,Row 8 Green,Column 13 Yellow,Dangerous
Column 11 Green,Row 12 Yellow,Column 13 Blue,Row 3 Red,Safe
Column 3 Yellow,Row 14 Red,Column 18 Blue,Row 3 Green,Safe
Row 11 Blue,Column 18 Red,Row 5 Yellow,Column 5 Green,Dangerous
Column 9 Green,Row 8 Yellow,Column 12 Blue,Row 12 Red,Safe
Row 19 Green,Column 16 Red,Row 20 Blue,Column 7 Yellow,Dangerous
Row 18 Red,Column 17 Green,Row 7 Blue,Column 12 Yellow,Dangerous
Column 5 Blue,Row 15 Red,Column 1 Green,Row 13 Yellow,Dangerous
Column 17 Green,Row 7 Blue,Column 6 Red,Row 5 Yellow,Dangerous
Column 12 Yellow,Row 12 Red,Column 17 Blue,Row 8 Green,Safe
Column 16 Blue,Row 4 Yellow,Column 15 Green,Row 18 Red,Safe
Column 12 Yellow,Row 6 Blue,Column 17 Green,Row 10 Red,Safe
Column 17 Red,Row 7 Yellow,Column 20 Blue,Row 13 Green,Dangerous
Row 3 Green,Column 11 Yellow,Row 2 Red,Column 18 Blue,Safe
Column 7 Blue,Row 12 Green,Column 6 Red,Row 8 Yellow,Dangerous
Row 16 Green,Column 13 Red,Row 15 Blue,Column 19 Yellow,Dangerous
Column 14 Blue,Row 12 Yellow,Column 2 Green,Row 20 Red,Safe
Column 2 Green,Row 7 Red,Column 5 Blue,Row 10 Yellow,Dangerous
Column 7 Blue,Row 17 Red,Column 20 Yellow,Row 13 Green,Dangerous
Column 4 Yellow,Row 10 Green,Column 16 Red,Row 9 Blue,Safe
Column 18 Blue,Row 13 Red,Column 16 Yellow,Row 19 Green,Dangerous
Column 10 Green,Row 17 Yellow,Column 9 Blue,Row 7 Red,Safe
Column 17 Green,Row 12 Red,Column 15 Blue,Row 17 Yellow,Dangerous
Row 3 Red,Column 2 Green,Row 15 Blue,Column 4 Yellow,Dangerous
Column 12 Red,Row 10 Yellow,Column 16 Blue,Row 3 Green,Dangerous
Row 17 Yellow,Column 18 Blue,Row 2 Green,Column 9 Red,Safe
Column 2 Yellow,Row 15 Green,Column 3 Blue,Row 19 Red,Safe
Column 17 Red,Row 16 Yellow,Column 18 Blue,Row 2 Green,Dangerous
Row 5 Yellow,Column 4 Green,Row 7 Red,Column 13 Blue,Safe
Column 17 Yellow,Row 4 Green,Column 8 Blue,Row 18 Red,Safe
Row 16 Blue,Column 11 Red,Row 8 Green,Column 14 Yellow,Dangerous
Column 9 Yellow,Row 13 Red,Column 1 Blue,Row 1 Green,Safe
Row 3 Green,Column 9 Blue,Row 8 Red,Column 6 Yellow,Dangerous
Column 8 Blue,Row 17 Red,Column 17 Green,Row 19 Yellow,Dangerous
Row 3 Yellow,Column 11 Green,Row 19 Red,Column 18 Blue,Safe
Row 12 Green,Column 9 Red,Row 8 Yellow,Column 15 Blue,Dangerous
Row 18 Green,Column 5 Blue,Row 4 Yellow,Column 7 Red,Safe
Row 12 Yellow,Column 12 Red,Row 5 Blue,Column 3 Green,Safe
Row 10 Yellow,Column 7 Green,Row 4 Red,Column 6 Blue,Safe
Row 8 Blue,Column 13 Green,Row 14 Red,Column 4 Yellow,Dangerous
Column 14 Yellow,Row 18 Blue,Column 16 Green,Row 15 Red,Safe
Row 20 Red,Column 9 Green,Row 3 Blue,Column 13 Yellow,Dangerous
Column 12 Yellow,Row 3 Green,Column 3 Red,Row 19 Blue,Safe
Column 16 Green,Row 10 Blue,Column 18 Red,Row 11 Yellow,Dangerous
Row 14 Green,Column 12 Red,Row 1 Blue,Column 1 Yellow,Dangerous
Row 17 Green,Column 19 Yellow,Row 6 Blue,Column 18 Red,Safe
Column 9 Yellow,Row 9 Red,Column 8 Green,Row 1 Blue,Safe
Column 20 Yellow,Row 15 Green,Column 11 Red,Row 3 Blue,Safe
Row 13 Green,Column 14 Blue,Row 7 Red,Column 10 Yellow,Dangerous
Row 4 Green,Column 12 Yellow,Row 12 Red,Column 18 Blue,Safe
Column 2 Red,Row 5 Yellow,Column 1 Blue,Row 12 Green,Dangerous
Row 10 Blue,Column 16 Green,Row 7 Yellow,Column 10 Red,Safe
Column 17 Green,Row 14 Yellow,Column 19 Blue,Row 8 Red,Safe
Row 16 Red,Column 11 Yellow,Row 18 Green,Column 18 Blue,Dangerous
Row 18 Yellow,Column 15 Red,Row 8 Blue,Column 2 Green,Safe
Row 16 Green,Column 5 Yellow,Row 13 Red,Column 15 Blue,Safe
Column 18 Blue,Row 4 Red,Column 19 Yellow,Row 13 Green,Dangerous
Row 15 Blue,Column 7 Yellow,Row 13 Green,Column 15 Red,Safe
Row 12 Red,Column 4 Yellow,Row 4 Blue,Column 13 Green,Dangerous
Row 18 Green,Column 18 Red,Row 10 Yellow,Column 16 Blue,Dangerous
Row 7 Green,Column 12 Blue,Row 16 Red,Column 3 Yellow,Dangerous
Row 6 Blue,Column 17 Green,Row 4 Yellow,Column 3 Red,Safe
Row 3 Red,Column 12 Green,Row 6 Blue,Column 1 Yellow,Dangerous
Column 17 Red,Row 14 Green,Column 10 Yellow,Row 1 Blue,Dangerous
Column 14 Green,Row 3 Yellow,Column 15 Blue,Row 2 Red,Safe
Column 5 Yellow,Row 15 Green,Column 13 Blue,Row 12 Red,Safe
Column 16 Green,Row 8 Yellow,Column 2 Red,Row 5 Blue,Safe
Column 8 Blue,Row 9 Red,Column 9 Yellow,Row 3 Green,Dangerous
Column 3 Green,Row 10 Yellow,Column 18 Red,Row 18 Blue,Safe
Column 2 Blue,Row 12 Yellow,Column 13 Red,Row 15 Green,Safe
Column 11 Green,Row 19 Red,Column 1 Blue,Row 10 Yellow,Dangerous
Column 3 Green,Row 17 Yellow,Column 9 Red,Row 12 Blue,Safe
Column 15 Green,Row 13 Red,Column 3 Yellow,Row 10 Blue,Dangerous
Column 14 Blue,Row 12 Yellow,Column 9 Green,Row 14 Red,Safe
Row 12 Red,Column 19 Yellow,Row 6 Blue,Column 20 Green,Dangerous
Column 3 Green,Row 7 Yellow,Column 20 Red,Row 10 Blue,Safe
Row 8 Red,Column 15 Blue,Row 3 Yellow,Column 8 Green,Dangerous
Column 17 Red,Row 6 Green,Column 4 Blue,Row 14 Yellow,Dangerous
Row 1 Blue,Column 4 Red,Row 8 Green,Column 19 Yellow,Dangerous
Row 15 Yellow,Column 9 Green,Row 14 Blue,Column 15 Red,Safe
Column 10 Blue,Row 7 Red,Column 17 Yellow,Row 3 Green,Dangerous
Column 20 Yellow,Row 4 Red,Column 16 Green,Row 15 Blue,Safe
Column 20 Red,Row 1 Green,Column 1 Blue,Row 10 Yellow,Dangerous
Column 12 Red,Row 14 Yellow,Column 11 Green,Row 19 Blue,Dangerous
Column 9 Green,Row 5 Red,Column 3 Blue,Row 15 Yellow,Dangerous
Column 17 Yellow,Row 12 Blue,Column 10 Red,Row 10 Green,Safe
Column 10 Red,Row 7 Green,Column 6 Blue,Row 20 Yellow,Dangerous
Column 11 Green,Row 15 Yellow,Column 5 Blue,Row 6 Red,Safe
Column 3 Red,Row 13 Green,Column 19 Yellow,Row 14 Blue,Dangerous
Column 6 Green,Row 2 Yellow,Column 2 Red,Row 18 Blue,Safe
Row 8 Red,Column 4 Yellow,Row 10 Blue,Column 16 Green,Dangerous
Row 4 Yellow,Column 15 Green,Row 15 Blue,Column 20 Red,Safe
Row 17 Blue,Column 13 Green,Row 3 Red,Column 7 Yellow,Dangerous
Row 5 Blue,Column 8 Yellow,Row 4 Green,Column 19 Red,Safe
Column 18 Blue,Row 15 Red,Column 4 Yellow,Row 6 Green,Dangerous
Column 4 Green,Row 18 Red,Column 2 Yellow,Row 14 Blue,Dangerous
Column 4 Blue,Row 17 Yellow,Column 1 Red,Row 9 Green,Safe
Column 14 Blue,Row 3 Red,Column 4 Green,Row 4 Yellow,Dangerous
Column 19 Blue,Row 8 Red,Column 2 Green,Row 3 Yellow,Dangerous
Row 5 Blue,Column 8 Red,Row 1 Yellow,Column 17 Green,Dangerous
Row 19 Yellow,Column 8 Green,Row 10 Blue,Column 19 Red,Safe
Column 6 Yellow,Row 19 Red,Column 13 Green,Row 20 Blue,Safe
Row 14 Green,Column 20 Blue,Row 7 Yellow,Column 15 Red,Safe
Column 6 Blue,Row 13 Green,Column 13 Red,Row 14 Yellow,Dangerous
Row 8 Green,Column 17 Red,Row 20 Blue,Column 11 Yellow,Dangerous
Row 2 Green,Column 11 Yellow,Row 6 Red,Column 19 Blue,Safe
Column 2 Red,Row 15 Blue,Column 17 Yellow,Row 20 Green,Dangerous
Row 4 Green,Column 8 Yellow,Row 11 Blue,Column 2 Red,Safe
Column 14 Green,Row 16 Blue,Column 6 Red,Row 4 Yellow,Dangerous
Row 15 Green,Column 11 Yellow,Row 16 Red,Column 18 Blue,Safe
Row 12 Green,Column 1 Blue,Row 9 Red,Column 9 Yellow,Dangerous
Row 15 Blue,Column 13 Yellow,Row 3 Red,Column 7 Green,Safe
Row 17 Green,Column 4 Blue,Row 12 Yellow,Column 19 Red,Safe
Row 20 Blue,Column 18 Red,Row 12 Green,Column 12 Yellow,Dangerous
Column 3 Red,Row 12 Blue,Column 4 Green,Row 17 Yellow,Dangerous
Column 12 Yellow,Row 4 Blue,Column 14 Red,Row 7 Green,Safe
Column 6 Green,Row 20 Yellow,Column 16 Red,Row 14 Blue,Safe
Column 15 Green,Row 18 Blue,Column 4 Yellow,Row 13 Red,Safe
Column 18 Blue,Row 4 Yellow,Column 9 Green,Row 16 Red,Safe
Row 17 Yellow,Column 5 Blue,Row 15 Green,Column 15 Red,Safe
Row 20 Green,Column 14 Blue,Row 13 Yellow,Column 17 Red,Safe
Row 1 Red,Column 13 Blue,Row 17 Yellow,Column 12 Green,Dangerous
Row 15 Blue,Column 1 Red,Row 3 Green,Column 18 Yellow,Dangerous
Column 18 Yellow,Row 9 Blue,Column 3 Green,Row 2 Red,Safe
Column 16 Green,Row 17 Blue,Column 14 Yellow,Row 18 Red,Safe
Row 1 Green,Column 2 Blue,Row 15 Yellow,Column 7 Red,Safe
Column 5 Green,Row 4 Yellow,Column 4 Blue,Row 11 Red,Safe
Row 19 Yellow,Column 8 Green,Row 4 Red,Column 3 Blue,Safe
Row 8 Blue,Column 2 Yellow,Row 4 Green,Column 11 Red,Safe
Row 15 Red,Column 20 Green,Row 2 Yellow,Column 11 Blue,Dangerous
Column 12 Yellow,Row 19 Green,Column 17 Blue,Row 8 Red,Safe
Row 9 Red,Column 1 Green,Row 10 Blue,Column 3 Yellow,Dangerous
Column 19 Yellow,Row 2 Blue,Column 3 Red,Row 8 Green,Safe
Row 3 Yellow,Column 14 Green,Row 12 Red,Column 3 Blue,Safe
Row 20 Green,Column 13 Red,Row 8 Yellow,Column 14 Blue,Dangerous
Column 8 Green,Row 14 Yellow,Column 11 Blue,Row 4 Red,Safe
Row 15 Green,Column 1 Red,Row 16 Blue,Column 12 Yellow,Dangerous
Row 11 Green,Column 13 Red,Row 1 Yellow,Column 6 Blue,Dangerous
Column 2 Red,Row 16 Green,Column 13 Blue,Row 15 Yellow,Dangerous
Column 16 Red,Row 3 Blue,Column 19 Yellow,Row 13 Green,Dangerous
Column 18 Blue,Row 8 Yellow,Column 1 Green,Row 3 Red,Safe
Row 9 Red,Column 2 Blue,Row 2 Yellow,Column 10 Green,Dangerous
Column 13 Green,Row 12 Red,Column 7 Blue,Row 10 Yellow,Dangerous
Column 12 Red,Row 1 Green,Column 4 Yellow,Row 8 Blue,Dangerous
Column 10 Blue,Row 15 Yellow,Column 2 Green,Row 11 Red,Safe
Column 19 Red,Row 7 Green,Column 5 Yellow,Row 9 Blue,Dangerous
Column 8 Yellow,Row 13 Blue,Column 18 Green,Row 2 Red,Safe
Column 18 Green,Row 4 Blue,Column 7 Red,Row 11 Yellow,Dangerous
Row 13 Red,Column 9 Yellow,Row 6 Blue,Column 3 Green,Dangerous
Column 1 Red,Row 17 Yellow,Column 17 Blue,Row 3 Green,Dangerous
Column 1 Red,Row 13 Green,Column 13 Yellow,Row 7 Blue,Dangerous
Column 15 Red,Row 18 Green,Column 18 Blue,Row 3 Yellow,Dangerous
Column 2 Yellow,Row 6 Blue,Column 10 Green,Row 13 Red,Safe
Row 4 Red,Column 18 Blue,Row 6 Yellow,Column 10 Green,Dangerous
Column 10 Blue,Row 20 Yellow,Column 12 Green,Row 5 Red,Safe
Column 20 Green,Row 18 Blue,Column 19 Yellow,Row 19 Red,Safe
Row 6 Blue,Column 11 Green,Row 14 Yellow,Column 20 Red,Safe
Column 14 Yellow,Row 11 Blue,Column 17 Red,Row 10 Green,Safe
Column 19 Yellow,Row 6 Green,Column 20 Red,Row 4 Blue,Safe
Column 18 Green,Row 14 Yellow,Column 19 Red,Row 9 Blue,Safe
Column 3 Red,Row 13 Yellow,Column 16 Green,Row 7 Blue,Dangerous
Row 16 Green,Column 18 Yellow,Row 11 Red,Column 11 Blue,Safe
Row 11 Yellow,Column 10 Green,Row 4 Blue,Column 1 Red,Safe
Row 19 Green,Column 17 Red,Row 6 Yellow,Column 9 Blue,Dangerous
Row 18 Red,Column 15 Green,Row 20 Yellow,Column 10 Blue,Dangerous
Row 1 Red,Column 6 Yellow,Row 6 Green,Column 20 Blue,Dangerous
Row 13 Green,Column 2 Yellow,Row 7 Red,Column 9 Blue,Safe
Row 1 Red,Column 12 Yellow,Row 20 Green,Column 18 Blue,Dangerous
Column 1 Green,Row 3 Red,Column 2 Yellow,Row 12 Blue,Dangerous
Column 17 Blue,Row 5 Red,Column 13 Yellow,Row 12 Green,Dangerous
Row 18 Blue,Column 20 Red,Row 11 Yellow,Column 5 Green,Dangerous
Row 19 Green,Column 15 Blue,Row 1 Yellow,Column 8 Red,Safe
Row 3 Green,Column 7 Red,Row 6 Blue,Column 2 Yellow,Dangerous
Row 19 Yellow,Column 18 Red,Row 10 Green,Column 8 Blue,Safe
Column 9 Red,Row 13 Green,Column 15 Yellow,Row 15 Blue,Dangerous
Row 12 Blue,Column 12 Red,Row 17 Green,Column 19 Yellow,Dangerous
Column 7 Yellow,Row 3 Green,Column 17 Blue,Row 8 Red,Safe
Column 14 Blue,Row 14 Yellow,Column 20 Green,Row 11 Red,Safe
Row 10 Yellow,Column 4 Green,Row 19 Blue,Column 9 Red,Safe
Column 1 Red,Row 15 Green,Column 11 Yellow,Row 20 Blue,Dangerous
Row 12 Blue,Column 3 Yellow,Row 14 Red,Column 15 Green,Safe
Row 16 Blue,Column 4 Red,Row 3 Green,Column 18 Yellow,Dangerous
Row 9 Blue,Column 12 Green,Row 12 Red,Column 19 Yellow,Dangerous
Column 18 Yellow,Row 12 Green,Column 16 Red,Row 18 Blue,Safe
Column 8 Green,Row 3 Yellow,Column 14 Blue,Row 5 Red,Safe
Row 10 Red,Column 4 Blue,Row 19 Green,Column 3 Yellow,Dangerous
Row 3 Yellow,Column 3 Red,Row 13 Blue,Column 7 Green,Safe
Row 14 Yellow,Column 16 Blue,Row 16 Red,Column 4 Green,Safe
Row 3 Yellow,Column 20 Red,Row 8 Blue,Column 15 Green,Safe
Row 5 Red,Column 5 Green,Row 3 Yellow,Column 19 Blue,Dangerous
Column 15 Red,Row 20 Yellow,Column 11 Green,Row 9 Blue,Dangerous
Column 19 Blue,Row 4 Red,Column 20 Yellow,Row 15 Green,Dangerous
Row 20 Green,Column 7 Red,Row 8 Yellow,Column 18 Blue,Dangerous
Row 8 Blue,Column 7 Yellow,Row 19 Green,Column 1 Red,Safe
Column 8 Green,Row 10 Red,Column 6 Yellow,Row 7 Blue,Dangerous
Row 14 Red,Column 15 Blue,Row 18 Yellow,Column 17 Green,Dangerous
Column 11 Green,Row 7 Yellow,Column 15 Blue,Row 2 Red,Safe
Column 3 Blue,Row 12 Yellow,Column 8 Green,Row 18 Red,Safe
Row 6 Blue,Column 19 Yellow,Row 5 Green,Column 8 Red,Safe
Column 11 Red,Row 2 Yellow,Column 18 Blue,Row 9 Green,Dangerous
Row 15 Red,Column 13 Green,Row 16 Blue,Column 3 Yellow,Dangerous
Row 13 Yellow,Column 14 Red,Row 1 Green,Column 4 Blue,Safe
Row 12 Yellow,Column 20 Red,Row 13 Green,Column 15 Blue,Safe
Row 14 Blue,Column 13 Red,Row 8 Green,Column 15 Yellow,Dangerous
Row 17 Yellow,Column 10 Red,Row 3 Blue,Column 16 Green,Safe
Row 18 Blue,Column 14 Red,Row 4 Green,Column 12 Yellow,Dangerous
Row 2 Green,Column 4 Yellow,Row 1 Blue,Column 18 Red,Safe
Row 15 Blue,Column 9 Red,Row 1 Green,Column 11 Yellow,Dangerous
Column 14 Yellow,Row 14 Red,Column 16 Green,Row 15 Blue,Safe
Column 16 Green,Row 18 Red,Column 11 Yellow,Row 16 Blue,Dangerous
Row 19 Green,Column 4 Blue,Row 9 Yellow,Column 3 Red,Safe
Column 4 Yellow,Row 10 Green,Column 11 Red,Row 18 Blue,Safe
Column 7 Red,Row 20 Yellow,Column 3 Green,Row 7 Blue,Dangerous
Column 15 Red,Row 20 Blue,Column 10 Green,Row 12 Yellow,Dangerous
Row 12 Blue,Column 17 Red,Row 9 Yellow,Column 2 Green,Dangerous
Column 8 Green,Row 11 Yellow,Column 3 Red,Row 6 Blue,Safe
Column 16 Red,Row 9 Yellow,Column 8 Blue,Row 10 Green,Dangerous
Row 16 Green,Column 19 Blue,Row 1 Yellow,Column 10 Red,Safe
Column 18 Yellow,Row 7 Red,Column 11 Green,Row 17 Blue,Safe
Row 1 Red,Column 11 Green,Row 13 Blue,Column 12 Yellow,Dangerous
Row 9 Green,Column 12 Red,Row 8 Blue,Column 17 Yellow,Dangerous
Row 9 Yellow,Column 17 Red,Row 14 Blue,Column 13 Green,Safe
Column 18 Green,Row 3 Red,Column 14 Blue,Row 19 Yellow,Dangerous
Row 7 Yellow,Column 3 Red,Row 12 Blue,Column 13 Green,Safe
Row 9 Green,Column 8 Yellow,Row 11 Red,Column 3 Blue,Safe
Row 6 Red,Column 7 Green,Row 4 Yellow,Column 13 Blue,Dangerous
Row 6 Green,Column 2 Yellow,Row 15 Blue,Column 14 Red,Safe
Column 7 Red,Row 15 Green,Column 20 Blue,Row 20 Yellow,Dangerous
Row 4 Yellow,Column 4 Blue,Row 6 Green,Column 19 Red,Safe
Row 13 Red,Column 1 Green,Row 18 Blue,Column 18 Yellow,Dangerous
Row 6 Blue,Column 18 Red,Row 1 Yellow,Column 13 Green,Dangerous
Column 1 Yellow,Row 16 Blue,Column 15 Red,Row 3 Green,Safe
Row 20 Blue,Column 18 Green,Row 4 Red,Column 5 Yellow,Dangerous
Column 19 Red,Row 3 Blue,Column 4 Yellow,Row 1 Green,Dangerous
Column 19 Yellow,Row 15 Red,Column 9 Blue,Row 19 Green,Safe
Column 18 Green,Row 18 Blue,Column 17 Red,Row 5 Yellow,Dangerous
Column 10 Green,Row 15 Yellow,Column 8 Red,Row 1 Blue,Safe
Column 15 Yellow,Row 3 Blue,Column 11 Green,Row 12 Red,Safe
Row 19 Red,Column 6 Blue,Row 6 Green,Column 8 Yellow,Dangerous
Row 16 Green,Column 3 Yellow,Row 9 Red,Column 7 Blue,Safe
Column 2 Green,Row 4 Yellow,Column 19 Red,Row 2 Blue,Safe
Row 5 Green,Column 15 Red,Row 9 Yellow,Column 5 Blue,Dangerous
Column 19 Red,Row 18 Yellow,Column 14 Blue,Row 5 Green,Dangerous
Column 15 Red,Row 16 Yellow,Column 14 Green,Row 15 Blue,Dangerous
Column 7 Red,Row 8 Green,Column 9 Blue,Row 10 Yellow,Dangerous
Column 8 Blue,Row 19 Yellow,Column 15 Red,Row 9 Green,Safe
Row 2 Yellow,Column 1 Green,Row 5 Blue,Column 3 Red,Safe
Row 6 Red,Column 18 Blue,Row 4 Yellow,Column 13 Green,Dangerous
Row 16 Red,Column 4 Yellow,Row 3 Green,Column 3 Blue,Dangerous
Row 8 Green,Column 1 Yellow,Row 5 Blue,Column 11 Red,Safe
Column 17 Blue,Row 6 Green,Column 5 Yellow,Row 9 Red,Safe
Row 20 Yellow,Column 4 Blue,Row 1 Red,Column 14 Green,Safe
Column 16 Red,Row 1 Green,Column 18 Yellow,Row 12 Blue,Dangerous
Row 9 Green,Column 17 Blue,Row 13 Red,Column 5 Yellow,Dangerous
Column 17 Blue,Row 13 Green,Column 11 Yellow,Row 3 Red,Safe
Column 11 Blue,Row 11 Yellow,Column 2 Green,Row 10 Red,Safe
Row 14 Green,Column 10 Yellow,Row 12 Red,Column 19 Blue,Safe
Column 14 Blue,Row 6 Red,Column 20 Green,Row 20 Yellow,Dangerous
Column 4 Yellow,Row 13 Blue,Column 10 Green,Row 19 Red,Safe
Row 18 Yellow,Column 12 Red,Row 20 Green,Column 3 Blue,Safe
Row 12 Green,Column 1 Red,Row 7 Blue,Column 11 Yellow,Dangerous
Row 1 Red,Column 18 Yellow,Row 19 Green,Column 2 Blue,Dangerous
Column 7 Blue,Row 6 Yellow,Column 12 Red,Row 7 Green,Safe
Row 9 Blue,Column 4 Green,Row 13 Red,Column 7 Yellow,Dangerous
Column 17 Yellow,Row 11 Blue,Column 3 Red,Row 4 Green,Safe
Row 12 Yellow,Column 18 Red,Row 18 Blue,Column 2 Green,Safe
Row 13 Blue,Column 1 Red,Row 1 Green,Column 8 Yellow,Dangerous
Column 13 Green,Row 12 Blue,Column 17 Red,Row 20 Yellow,Dangerous
